ID,Model,Source,Price,Rating,Reviews,URL,Scraped_At
1512,iPhone 16,Amazon,70855.48,4.4,Great battery life and good for daily use.,https://www.amazon.in/dp/Qm10443558,6/29/2025 23:06
1513,iPhone 15,Amazon,83670.16,4.3,Satisfied with the responsiveness.,https://www.amazon.in/Apple-iPhone-15/dp/Ye99005681,7/7/2025 4:11
1514,iPhone 16,Flipkart,99832.59,4.5,Absolutely love the design.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmQcVviMvh,8/12/2025 8:29
1515,iPhone 16,Amazon,63290.23,4.3,Good phone with incredible durability.,https://www.amazon.in/Apple-iPhone-16/dp/tU62593802,6/12/2025 12:07
1516,iPhone 16,Flipkart,108150.79,4.2,"Nice performance, works well for business.",https://www.flipkart.com/apple-iphone-16/p/itmIMtBPQNE,6/4/2025 10:38
1517,iPhone 17,Amazon,80381.53,4.1,"Nice functionality, works well for daily use.",https://www.amazon.in/Apple-iPhone-17/dp/Eb02773815,5/26/2025 13:49
1518,iPhone 16,Flipkart,94035.27,4.1,Good phone with decent performance.,https://www.flipkart.com/apple-iphone-16/p/itmbPcGsBLY,5/12/2025 9:14
1519,iPhone 15,Amazon,89385.37,4.5,Best phone for outdoor activities.,https://www.amazon.in/Apple-iPhone-15/dp/YG91399000,5/10/2025 15:27
1520,iPhone 17,Flipkart,132546.71,4,Good phone with decent speed.,https://www.flipkart.com/apple-iphone-17-smartphone/p/itmTIFDtdBl,6/7/2025 15:31
1521,iPhone 15,Amazon,123939.47,4.7,Best phone for entertainment.,https://www.amazon.in/gp/product/zX37837161,6/22/2025 3:59
1522,iPhone 16,Flipkart,118781.39,4.1,Great speed and good for daily use.,https://www.flipkart.com/apple-iphone-16/p/itmxqLboWPd,7/4/2025 21:55
1523,iPhone 16,Amazon,118238.12,4.1,"Nice storage, works well for professional tasks.",https://www.amazon.in/dp/vU02752447,8/10/2025 18:10
1524,iPhone 15,Flipkart,80510.7,4,Good phone with incredible camera quality.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmbAjKWhUY,7/18/2025 3:37
1525,iPhone 17,Flipkart,162619.46,3.8,"good phone overall, though heat management is average.",https://www.flipkart.com/apple-iphone-17-smartphone/p/itmfpyWBdqE,5/23/2025 6:27
1526,iPhone 16,Amazon,92414.2,4.4,Good phone with great user interface.,https://www.amazon.in/gp/product/jg90113512,7/31/2025 16:59
1527,iPhone 17,Flipkart,138759.3,4.1,Good phone with nice speed.,https://www.flipkart.com/iphone-17/p/itmNKtyVKPo,9/7/2025 0:17
1528,iPhone 15,Flipkart,120197.15,4.3,Good phone with excellent camera quality.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmrkxylrFx,10/1/2025 11:05
1529,iPhone 16,Amazon,95181.14,4.4,Good phone with incredible storage.,https://www.amazon.in/dp/Yc24744373,8/17/2025 7:11
1530,iPhone 17,Amazon,112934.96,3.9,Good storage but weight could be better.,https://www.amazon.in/gp/product/un68425523,9/30/2025 12:07
1531,iPhone 15,Flipkart,115016.05,4.6,Incredible speed quality.,https://www.flipkart.com/iphone-15/p/itmNAQWWUtY,8/16/2025 19:39
1532,iPhone 17,Amazon,127901.22,4.2,"Nice functionality, works well for work.",https://www.amazon.in/Apple-iPhone-17/dp/cg13470740,8/4/2025 1:18
1533,iPhone 16,Flipkart,62805.38,4.3,Satisfied with the user interface.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmXNSsdZYd,9/23/2025 20:45
1534,iPhone 16,Flipkart,120861.16,4.1,Good phone with impressive camera quality.,https://www.flipkart.com/apple-iphone-16/p/itmiYmMaUQL,5/17/2025 16:45
1535,iPhone 15,Amazon,105625.12,4.9,Highly recommend for business.,https://www.amazon.in/Apple-iPhone-15/dp/ty65772568,6/4/2025 1:48
1536,iPhone 16,Amazon,104961.54,4.4,"Nice display, works well for travel.",https://www.amazon.in/dp/Iu31034829,5/15/2025 0:13
1537,iPhone 15,Amazon,96900.15,4.4,Great sound quality and good for business.,https://www.amazon.in/dp/iC89994176,9/22/2025 1:23
1538,iPhone 16,Flipkart,113015.04,4.2,Great user interface and good for photography.,https://www.flipkart.com/iphone-16/p/itmVRDwljQF,5/22/2025 12:39
1539,iPhone 17,Amazon,147193.79,4.1,"Nice responsiveness, works well for photography.",https://www.amazon.in/gp/product/rV60726081,9/5/2025 3:15
1540,iPhone 17,Flipkart,128855.04,4.1,"Nice build quality, works well for daily use.",https://www.flipkart.com/iphone-17/p/itmkrNPczth,6/14/2025 1:32
1541,iPhone 17,Flipkart,113527.69,4,"Nice build quality, works well for outdoor activities.",https://www.flipkart.com/iphone-17/p/itmuUoaiPaT,10/1/2025 20:14
1542,iPhone 15,Flipkart,114317.81,4.6,Perfect for social media.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmFqsZlWCO,7/13/2025 17:17
1543,iPhone 16,Amazon,96476.69,4.1,Satisfied with the overall experience.,https://www.amazon.in/Apple-iPhone-16/dp/nt19956277,6/24/2025 12:47
1544,iPhone 17,Amazon,112793.76,4.3,Great overall experience and good for outdoor activities.,https://www.amazon.in/gp/product/MB22852523,6/23/2025 7:26
1545,iPhone 17,Amazon,161022.76,4.2,Satisfied with the durability.,https://www.amazon.in/Apple-iPhone-17/dp/QQ10628542,9/13/2025 10:02
1546,iPhone 17,Flipkart,120759,3.8,Good overall experience but software updates could be better.,https://www.flipkart.com/iphone-17/p/itmhBjOlzUX,9/17/2025 8:28
1547,iPhone 15,Flipkart,147373.19,4.6,Absolutely love the capabilities.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmZUvtWnDt,5/13/2025 3:22
1548,iPhone 16,Amazon,93583.85,4.3,Great battery life and good for daily use.,https://www.amazon.in/Apple-iPhone-16/dp/uU56884533,6/7/2025 18:26
1549,iPhone 16,Flipkart,91608.12,4.2,Good phone with fantastic connectivity.,https://www.flipkart.com/iphone-16/p/itmyBaDcwUS,7/17/2025 3:20
1550,iPhone 15,Flipkart,83823.82,4.1,Great design and good for personal use.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmHoLiSzrX,5/14/2025 17:30
1551,iPhone 16,Amazon,98605.23,4.2,"Nice connectivity, works well for personal use.",https://www.amazon.in/Apple-iPhone-16/dp/It39720757,8/9/2025 1:46
1552,iPhone 16,Amazon,106894.73,4.2,Satisfied with the performance.,https://www.amazon.in/dp/GZ15385113,9/24/2025 13:21
1553,iPhone 15,Flipkart,118353.37,4.2,Good phone with reliable screen clarity.,https://www.flipkart.com/iphone-15/p/itmZOhxbzzi,5/26/2025 14:12
1554,iPhone 16,Amazon,88877.25,4.3,Great connectivity and good for social media.,https://www.amazon.in/Apple-iPhone-16/dp/li17698810,7/20/2025 7:53
1555,iPhone 16,Amazon,123514.13,4.4,Satisfied with the performance.,https://www.amazon.in/gp/product/Pd54660916,6/18/2025 7:11
1556,iPhone 17,Flipkart,158297.99,4,Great connectivity and good for family use.,https://www.flipkart.com/apple-iphone-17-smartphone/p/itmrwEcKwSe,5/14/2025 1:41
1557,iPhone 17,Flipkart,105838.35,4.2,Good phone with outstanding capabilities.,https://www.flipkart.com/apple-iphone-17/p/itmOXXaKkoO,8/10/2025 21:03
1558,iPhone 17,Amazon,137630.14,4.2,Great build quality and good for business.,https://www.amazon.in/gp/product/tt96769235,10/9/2025 0:09
1559,iPhone 15,Flipkart,106588.89,4.5,Absolutely love the camera quality.,https://www.flipkart.com/iphone-15/p/itmYsIvPHcp,8/21/2025 21:02
1560,iPhone 15,Amazon,88585.75,4.7,Best phone for travel.,https://www.amazon.in/Apple-iPhone-15/dp/fq78972673,9/17/2025 21:55
1561,iPhone 17,Amazon,125512.29,3.9,"Decent for outdoor activities, camera quality is good.",https://www.amazon.in/Apple-iPhone-17/dp/As78180987,8/7/2025 6:50
1562,iPhone 15,Flipkart,82249.53,4.6,Highly recommend for work.,https://www.flipkart.com/apple-iphone-15/p/itmHIKEuEqi,6/7/2025 16:45
1563,iPhone 15,Flipkart,108056.2,4.6,Highly recommend for travel.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmaUSYgnkh,8/12/2025 21:10
1564,iPhone 15,Flipkart,99988.99,4.8,Best phone for social media.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmGsLKiOfS,9/17/2025 9:01
1565,iPhone 16,Flipkart,124007.39,4.4,Satisfied with the speed.,https://www.flipkart.com/apple-iphone-16/p/itmFPkqzWNI,7/13/2025 1:49
1566,iPhone 16,Flipkart,74549.76,4.3,Great storage and good for multimedia.,https://www.flipkart.com/iphone-16/p/itmbQBlPRNy,7/13/2025 20:30
1567,iPhone 15,Flipkart,82017.92,5,Incredible durability quality.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmeIbYrmfm,8/31/2025 15:12
1568,iPhone 17,Flipkart,129178.23,3.9,"Decent for business, sound quality is good.",https://www.flipkart.com/apple-iphone-17/p/itmUlXkcvnU,5/6/2025 18:42
1569,iPhone 16,Flipkart,70591.85,4.5,Highly recommend for work.,https://www.flipkart.com/apple-iphone-16/p/itmUhQTyLaM,6/3/2025 6:42
1570,iPhone 15,Flipkart,80906,4.7,Highly recommend for photography.,https://www.flipkart.com/apple-iphone-15/p/itmhLgIUUlx,5/15/2025 15:38
1571,iPhone 16,Flipkart,62597.02,4.2,Great performance and good for gaming.,https://www.flipkart.com/apple-iphone-16/p/itmSVcStxtk,9/7/2025 17:28
1572,iPhone 15,Amazon,120509.12,4.3,Satisfied with the speed.,https://www.amazon.in/gp/product/DN68883718,7/9/2025 22:41
1573,iPhone 16,Amazon,124309.41,4.3,Good phone with satisfying camera quality.,https://www.amazon.in/Apple-iPhone-16/dp/QG35651200,8/21/2025 10:42
1574,iPhone 15,Amazon,92449.2,4.6,exceptional sound quality.,https://www.amazon.in/gp/product/dv62489894,5/19/2025 6:04
1575,iPhone 15,Flipkart,101416.32,4.9,good user interface.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmDpJBffsG,9/26/2025 19:37
1576,iPhone 16,Flipkart,78550.48,4.4,"Nice durability, works well for work.",https://www.flipkart.com/apple-iphone-16/p/itmWICKiZzf,9/9/2025 3:42
1577,iPhone 17,Amazon,137794.41,4.1,Great storage and good for business.,https://www.amazon.in/gp/product/kr41496462,8/6/2025 7:10
1578,iPhone 16,Flipkart,93270.1,4.1,Satisfied with the functionality.,https://www.flipkart.com/apple-iphone-16/p/itmCAQsWHFt,7/4/2025 10:43
1579,iPhone 15,Flipkart,143409.57,4.8,incredible features.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmhPpNTHRW,5/13/2025 20:42
1580,iPhone 16,Flipkart,75485.12,4.6,solid screen clarity.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmoclMYnCj,9/25/2025 16:22
1581,iPhone 17,Amazon,128818.86,3.7,"solid phone overall, though heat management is average.",https://www.amazon.in/dp/iq89120400,9/19/2025 22:18
1582,iPhone 15,Amazon,111159.08,4.2,"Nice display, works well for travel.",https://www.amazon.in/gp/product/Hj08035448,8/13/2025 21:22
1583,iPhone 16,Flipkart,140911.26,4.2,Good phone with reliable connectivity.,https://www.flipkart.com/apple-iphone-16/p/itmmhHdCjKb,6/1/2025 21:40
1584,iPhone 16,Flipkart,114472.03,4.3,Great camera quality and good for daily use.,https://www.flipkart.com/apple-iphone-16/p/itmidRdjfcg,10/3/2025 13:42
1585,iPhone 17,Flipkart,87017.31,3.7,"fantastic phone overall, though software updates is average.",https://www.flipkart.com/iphone-17/p/itmTIVGtbJC,7/2/2025 10:24
1586,iPhone 15,Amazon,117829.56,4.7,incredible features.,https://www.amazon.in/Apple-iPhone-15/dp/eX21078682,8/5/2025 8:49
1587,iPhone 15,Flipkart,90682.17,4.5,decent screen clarity.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmnxbODAwu,5/26/2025 18:52
1588,iPhone 15,Flipkart,142302.5,4.3,"Nice storage, works well for family use.",https://www.flipkart.com/apple-iphone-15-smartphone/p/itmSmBKKBRu,8/17/2025 14:05
1589,iPhone 17,Amazon,106776.38,3.8,Good camera quality but camera in low light could be better.,https://www.amazon.in/dp/lO94289618,5/12/2025 14:32
1590,iPhone 17,Flipkart,143065.93,4.2,Satisfied with the overall experience.,https://www.flipkart.com/iphone-17/p/itmBRKcOusV,9/5/2025 22:29
1591,iPhone 17,Amazon,98626.13,3.9,"Decent for professional tasks, overall experience is good.",https://www.amazon.in/Apple-iPhone-17/dp/EI79861993,10/9/2025 11:04
1592,iPhone 16,Flipkart,137851.26,4.6,Absolutely love the sound quality.,https://www.flipkart.com/iphone-16/p/itmnGXAHuqz,6/11/2025 14:30
1593,iPhone 16,Flipkart,91030.76,4.5,amazing capabilities.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmeytUIVkl,9/23/2025 7:19
1594,iPhone 15,Flipkart,169371.82,4.7,reliable user interface.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmtaPzqPrR,4/20/2025 19:04
1595,iPhone 16,Amazon,93495.26,4.5,Best phone for social media.,https://www.amazon.in/Apple-iPhone-16/dp/GX66435121,6/14/2025 3:50
1596,iPhone 17,Amazon,166491.32,3.9,Good build quality but weight could be better.,https://www.amazon.in/Apple-iPhone-17/dp/Sk88261076,8/3/2025 13:35
1597,iPhone 17,Flipkart,124246.5,4,Satisfied with the design.,https://www.flipkart.com/apple-iphone-17-smartphone/p/itmSTnsRsQD,5/10/2025 22:18
1598,iPhone 15,Amazon,121887.61,4.5,Absolutely love the build quality.,https://www.amazon.in/dp/sF02599902,9/29/2025 5:21
1599,iPhone 16,Flipkart,91045,4.1,Satisfied with the build quality.,https://www.flipkart.com/iphone-16/p/itmXKrpaRiF,5/2/2025 15:06
1600,iPhone 16,Amazon,140138.54,4.4,Satisfied with the durability.,https://www.amazon.in/gp/product/Fs05441831,5/26/2025 0:51
1601,iPhone 15,Flipkart,94054.84,4.4,Good phone with wonderful overall experience.,https://www.flipkart.com/apple-iphone-15/p/itmaSQxzpbM,7/9/2025 19:29
1602,iPhone 17,Flipkart,106156.4,4.1,Good phone with remarkable camera quality.,https://www.flipkart.com/iphone-17/p/itmAiKfoxMd,8/3/2025 11:09
1603,iPhone 15,Amazon,115631.08,4.8,remarkable features.,https://www.amazon.in/gp/product/yF04589946,8/25/2025 17:46
1604,iPhone 17,Flipkart,122482.46,4.3,"Nice design, works well for work.",https://www.flipkart.com/iphone-17/p/itmDriLJlCf,7/7/2025 12:33
1605,iPhone 16,Flipkart,90179.07,4.3,Satisfied with the sound quality.,https://www.flipkart.com/iphone-16/p/itmXHIDZDeo,6/11/2025 3:58
1606,iPhone 17,Amazon,178007.8,3.9,"Decent for travel, capabilities is good.",https://www.amazon.in/gp/product/Zc63537423,9/30/2025 3:48
1607,iPhone 17,Flipkart,174060.18,3.8,"impressive phone overall, though signal strength is average.",https://www.flipkart.com/apple-iphone-17-smartphone/p/itmKvNXwouL,9/13/2025 16:09
1608,iPhone 15,Amazon,155755.71,4.5,great capabilities.,https://www.amazon.in/Apple-iPhone-15/dp/Be51042362,5/15/2025 10:29
1609,iPhone 15,Flipkart,73317.32,4.1,Good phone with decent sound quality.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmwLSLCsoV,8/3/2025 2:30
1610,iPhone 15,Amazon,92248.44,4.9,Incredible speed quality.,https://www.amazon.in/Apple-iPhone-15/dp/Vy14304641,7/26/2025 9:02
1611,iPhone 17,Flipkart,114744.48,4,Great features and good for family use.,https://www.flipkart.com/apple-iphone-17/p/itmdrfbzUbb,8/11/2025 2:00
1612,iPhone 17,Amazon,66651.56,3.9,"Decent for travel, responsiveness is good.",https://www.amazon.in/dp/BB69378288,5/26/2025 17:41
1613,iPhone 15,Amazon,127022.72,4.7,Highly recommend for multimedia.,https://www.amazon.in/dp/et32083863,9/15/2025 19:10
1614,iPhone 17,Flipkart,96293.24,4.1,Good phone with great camera quality.,https://www.flipkart.com/apple-iphone-17/p/itmUYijrCcj,5/25/2025 16:12
1615,iPhone 15,Flipkart,98988.21,4.6,Best phone for gaming.,https://www.flipkart.com/apple-iphone-15/p/itmBTRKvzhQ,7/27/2025 13:03
1616,iPhone 15,Amazon,75628.11,4.4,Good phone with outstanding user interface.,https://www.amazon.in/Apple-iPhone-15/dp/du02526611,5/15/2025 17:22
1617,iPhone 16,Amazon,114156.69,4.1,"Nice functionality, works well for social media.",https://www.amazon.in/Apple-iPhone-16/dp/jv86714645,8/4/2025 6:29
1618,iPhone 15,Flipkart,135004.35,4.6,Highly recommend for family use.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmTByueBvd,5/11/2025 16:10
1619,iPhone 16,Flipkart,96942.27,4,"Nice screen clarity, works well for multimedia.",https://www.flipkart.com/iphone-16/p/itmaDZAVFOa,6/2/2025 18:12
1620,iPhone 16,Flipkart,115731.64,4.5,Best phone for business.,https://www.flipkart.com/apple-iphone-16/p/itmDLOBbXev,8/24/2025 9:21
1621,iPhone 15,Amazon,161575.97,4.2,Good phone with outstanding design.,https://www.amazon.in/Apple-iPhone-15/dp/fi46303061,5/7/2025 13:02
1622,iPhone 17,Amazon,163444.95,3.9,"incredible phone overall, though signal strength is average.",https://www.amazon.in/Apple-iPhone-17/dp/QT90039258,7/1/2025 14:02
1623,iPhone 15,Amazon,77232.69,4.5,Incredible overall experience quality.,https://www.amazon.in/dp/hP63971342,7/20/2025 17:26
1624,iPhone 16,Amazon,98723.64,3.9,Good screen clarity but heat management could be better.,https://www.amazon.in/dp/wa21398741,5/10/2025 21:50
1625,iPhone 15,Amazon,131164.88,4.6,Incredible features quality.,https://www.amazon.in/Apple-iPhone-15/dp/pE74175887,5/5/2025 11:46
1626,iPhone 15,Flipkart,135938.87,4.8,Absolutely love the camera quality.,https://www.flipkart.com/iphone-15/p/itmRugZguCy,5/1/2025 22:19
1627,iPhone 17,Flipkart,101006.09,4.2,Great overall experience and good for entertainment.,https://www.flipkart.com/iphone-17/p/itmVwfPaRPO,10/10/2025 5:48
1628,iPhone 17,Flipkart,71900.94,3.8,"nice phone overall, though camera in low light is average.",https://www.flipkart.com/iphone-17/p/itmvAXxaVPA,9/14/2025 7:06
1629,iPhone 15,Amazon,109960.51,4.8,Incredible capabilities quality.,https://www.amazon.in/gp/product/ac22489276,8/25/2025 9:35
1630,iPhone 17,Flipkart,107846.62,3.8,"fantastic phone overall, though charging speed is average.",https://www.flipkart.com/iphone-17/p/itmaZNMyCzi,6/2/2025 4:13
1631,iPhone 15,Amazon,118171.67,4,Good phone with exceptional user interface.,https://www.amazon.in/dp/xV30244149,6/1/2025 18:38
1632,iPhone 17,Amazon,147677.56,3.9,"Decent for social media, features is good.",https://www.amazon.in/gp/product/mR78017140,6/26/2025 9:41
1633,iPhone 17,Amazon,88494.95,4,Great design and good for gaming.,https://www.amazon.in/dp/KG54061174,7/22/2025 2:53
1634,iPhone 16,Flipkart,80737.29,4.5,Absolutely love the performance.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmgmwjsxWo,9/8/2025 5:54
1635,iPhone 16,Amazon,93446.82,4.2,"Nice screen clarity, works well for photography.",https://www.amazon.in/Apple-iPhone-16/dp/HN41024097,6/9/2025 10:16
1636,iPhone 16,Flipkart,86152.1,4.5,Best phone for travel.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmgvrRiwdE,8/5/2025 17:25
1637,iPhone 15,Flipkart,123815.58,4.1,"Nice user interface, works well for work.",https://www.flipkart.com/apple-iphone-15/p/itmiVkMqPEX,7/13/2025 15:30
1638,iPhone 15,Flipkart,142044.21,4.8,Absolutely love the durability.,https://www.flipkart.com/apple-iphone-15/p/itmnTpHzsPX,4/26/2025 10:43
1639,iPhone 16,Flipkart,53229.08,4.2,Good phone with outstanding speed.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmYppdYjCk,10/4/2025 3:18
1640,iPhone 15,Flipkart,122371.62,4.6,Absolutely love the capabilities.,https://www.flipkart.com/iphone-15/p/itmbpEteDIq,7/4/2025 14:37
1641,iPhone 15,Amazon,90081.28,5,Absolutely love the battery life.,https://www.amazon.in/dp/AQ52133644,9/14/2025 14:27
1642,iPhone 16,Amazon,101179.26,4.5,Highly recommend for gaming.,https://www.amazon.in/dp/PL95499433,8/13/2025 16:36
1643,iPhone 15,Flipkart,91358.15,4.1,Satisfied with the capabilities.,https://www.flipkart.com/apple-iphone-15/p/itmmLlqRXQB,7/13/2025 11:07
1644,iPhone 15,Amazon,115632.6,4.9,Highly recommend for daily use.,https://www.amazon.in/Apple-iPhone-15/dp/Oy63305720,5/20/2025 14:05
1645,iPhone 17,Flipkart,78987.54,4.1,Great screen clarity and good for multimedia.,https://www.flipkart.com/apple-iphone-17-smartphone/p/itmPsYkHDPs,9/1/2025 18:17
